feedback_id,created_at,citizen_group_id,lang,dialect_region,topic,sentiment,channel,city,text,split,synthetic
FB-010521,2028-08-08T00:00,CG-00920,ar,Gulf,roads,negative,web,شارع التحلية,حفرة في الطريق أمام جدة منذ 21 أيام,train,True
FB-010522,2028-08-08T03:00,CG-00921,ar,Gulf,lighting,negative,mobile,طريق الملك فهد,عمود الإنارة معطل في حي العليا منذ أسبوعين,train,True
FB-010523,2028-08-08T06:00,CG-00922,ar,Gulf,waste,negative,call_centre,حي العليا,الحاوية ممتلئة في حي العليا ولم تُفرغ منذ 2 أيام,train,True
FB-010524,2028-08-08T09:00,CG-00923,en,NA,water,neutral,chat,King Fahd Road,Water pressure is very low in Jeddah,train,True
FB-010525,2028-08-08T12:00,CG-00924,en,NA,billing,positive,web,Tahlia Street,I paid the bill but it still shows as unpaid,train,True
FB-010526,2028-08-08T15:00,CG-00925,ar,Gulf,digital_services,negative,mobile,حي العليا,ظهرت رسالة خطأ عند رفع المستند في خدمات المياه,train,True
FB-010527,2028-08-08T18:00,CG-00926,ar,MSA,licensing,negative,call_centre,طريق الملك فهد,طلب ترخيص رخصتي متوقف عند ألمراجعة منذ 6 أيام,train,True
FB-010528,2028-08-08T21:00,CG-00927,ar,MSA,parks,negative,chat,حي العليا,لووووسمحت الممر في حديقة حي النرجس غير مناسب للكراسي المتحركة,validation,True
FB-010529,2028-08-09T00:00,CG-00928,en,NA,roads,neutral,web,Al Narjis,There is a pothole near Al Olaya for 8 days,validation,True
FB-010530,2028-08-09T03:00,CG-00929,en,NA,lighting,positive,mobile,Al Narjis,The streetlight at Al Narjis has been out for two weeks,test,True
FB-010531,2028-08-09T06:00,CG-00930,ar,Gulf,waste,negative,call_centre,شارع التحلية,نحتاج حاوية إضافية في حي الياسمين 😡,train,True
FB-010532,2028-08-09T09:00,CG-00931,ar,Gulf,water,negative,chat,شارع التحلية,ضغط المياه منخفض جداً في شارع التحلية,train,True
FB-010533,2028-08-09T12:00,CG-00932,ar,Gulf,billing,negative,web,شارع التحلية,تم احتساب رسوم غير صحيحة على الفاتورة رقم BYN-2025-010532,train,True
FB-010534,2028-08-09T15:00,CG-00933,en,NA,digital_services,neutral,mobile,Riyadh,The My Licence app crashes during sign-in,train,True
FB-010535,2028-08-09T18:00,CG-00934,en,NA,licensing,positive,call_centre,Tahlia Street,I need clarification on the documents required for Balady,train,True
FB-010536,2028-08-09T21:00,CG-00935,ar,Gulf,parks,negative,chat,حي الياسمين,ألعاب الأطفال في حديقة حي النرجس تحتاج صيانة,train,True
FB-010537,2028-08-10T00:00,CG-00936,ar,MSA,roads,negative,web,شارع التحلية,الأسفلت متضرر قرب طريق الملك فهد والقيادة أصبحت خطرة,train,True
FB-010538,2028-08-10T03:00,CG-00937,ar,MSA,lighting,negative,mobile,الدمام,عمود الإنارة معطل في حي النرجس منذ أسبوعين <NATIONAL_ID>,validation,True
FB-010539,2028-08-10T06:00,CG-00938,en,NA,waste,neutral,call_centre,Tahlia Street,We need an additional waste container at Riyadh,validation,True
FB-010540,2028-08-10T09:00,CG-00939,en,NA,water,positive,chat,King Fahd Road,There is a water leak at Al Narjis; reference BYN-2026-010539,test,True
FB-010541,2028-08-10T12:00,CG-00940,ar,Gulf,billing,negative,web,الرياض,تم احتساب رسوم غير صحيحة على الفاتورة رقم BYN-2025-010540  ,train,True
FB-010542,2028-08-10T15:00,CG-00941,ar,Gulf,digital_services,negative,mobile,حي العليا,ظهرت رسالة خطأ عند رفع المستند في رخصتي,train,True
FB-010543,2028-08-10T18:00,CG-00942,ar,Gulf,licensing,negative,call_centre,طريق الملك فهد,أحتاج توضيح المستندات المطلوبة لترخيص بوابة المرافق,train,True
FB-010544,2028-08-10T21:00,CG-00943,en,NA,parks,neutral,chat,Dammam,The path at Tahlia Street is not wheelchair accessible — very frustrating 😡,train,True
FB-010545,2028-08-11T00:00,CG-00944,en,NA,roads,positive,web,Jeddah,The road leading to Al Narjis needs urgent maintenance,train,True
FB-010546,2028-08-11T03:00,CG-00945,ar,Gulf,lighting,negative,mobile,شارع التحلية,إنأرة الممر لا تعمل عند الدمام <PHONE>,train,True
FB-010547,2028-08-11T06:00,CG-00946,ar,MSA,waste,negative,call_centre,جدة,الحاوية ممتلئة في طريق الملك فهد ولم تُفرغ منذ 5 أيام,train,True
FB-010548,2028-08-11T09:00,CG-00947,ar,MSA,water,negative,chat,حي النرجس,ضغط المياه منخفض جداً في الدمام,validation,True
FB-010549,2028-08-11T12:00,CG-00948,en,NA,billing,neutral,web,Al Yasmin,Incorrect fees were charged on invoice BYN-2025-010548,validation,True
FB-010550,2028-08-11T15:00,CG-00949,en,NA,digital_services,positive,mobile,Jeddah,The verification code for Facilities Portal never reaches my phone,test,True
FB-010551,2028-08-11T18:00,CG-00950,ar,Gulf,licensing,negative,call_centre,طريق الملك فهد,طلب ترخيص مواعيد الصيانة متوقف عند المراجعة منذ 9 أيام,train,True
FB-010552,2028-08-11T21:00,CG-00951,ar,Gulf,parks,negative,chat,جدة,الري متوقف في حديقة الرياض,train,True
FB-010553,2028-08-12T00:00,CG-00952,ar,Gulf,roads,negative,web,جدة,الطريق المؤدي إلى حي الياسمين يحتاج صيانة عاجلة,train,True
FB-010554,2028-08-12T03:00,CG-00953,en,NA,lighting,neutral,mobile,Riyadh,The streetlight at Jeddah has been out for two weeks,train,True
FB-010555,2028-08-12T06:00,CG-00954,en,NA,waste,positive,call_centre,Jeddah,We need an additional waste container at Jeddah,train,True
FB-010556,2028-08-12T09:00,CG-00955,ar,Gulf,water,negative,chat,حي العليا,يوجد تسرب مياه في حي العليا والبلاغ رقم BYN-2026-010555,train,True
FB-010557,2028-08-12T12:00,CG-00956,ar,MSA,billing,negative,web,الدمام,لووووسمحت تم احتساب رسوم غير صحيحة على الفاتورة رقم BYN-2025-010556 😡,train,True
FB-010558,2028-08-12T15:00,CG-00957,ar,MSA,digital_services,negative,mobile,الدمام,ظهرت رسالة خطأ عند رفع المستند في بوابة المرافق,validation,True
FB-010559,2028-08-12T18:00,CG-00958,en,NA,licensing,neutral,call_centre,Tahlia Street,My Water Services licence request has been under review for 17 days,validation,True
FB-010560,2028-08-12T21:00,CG-00959,en,NA,parks,positive,chat,Al Narjis,Irrigation is not working in Al Yasmin park,test,True
FB-010561,2028-08-13T00:00,CG-00960,ar,Gulf,roads,negative,web,طريق الملك فهد,الطريق المؤدي إلى الرياض يحتاج صيانة عاجلة,train,True
FB-010562,2028-08-13T03:00,CG-00961,ar,Gulf,lighting,negative,mobile,الدمام,الشارع مظلم قرب حي الياسمين ونحتاج إصلاح الإنارة,train,True
FB-010563,2028-08-13T06:00,CG-00962,ar,Gulf,waste,negative,call_centre,جدة,الحاوية ممتلئة في حي النرجس ولم تُفرغ منذ 21 أيام,train,True
FB-010564,2028-08-13T09:00,CG-00963,en,NA,water,neutral,chat,Jeddah,There is a water leak at Jeddah; reference BYN-2026-010563,train,True
FB-010565,2028-08-13T12:00,CG-00964,en,NA,billing,positive,web,King Fahd Road,INCORRECT FEES WERE CHARGED ON INVOICE BYN-2025-010564,train,True
FB-010566,2028-08-13T15:00,CG-00965,ar,Gulf,digital_services,negative,mobile,حي الياسمين,ظهرت رسالة خطأ عند رفع المستند في بوابة المرافق,train,True
FB-010567,2028-08-13T18:00,CG-00966,ar,MSA,licensing,negative,call_centre,حي الياسمين,لم تتغير حالة الطلب رقم BYN-2025-010566,train,True
FB-010568,2028-08-13T21:00,CG-00967,ar,MSA,parks,negative,chat,حي النرجس,ألعاب الأطفال في حديقة الدمام تحتاج صيانة,validation,True
FB-010569,2028-08-14T00:00,CG-00968,en,NA,roads,neutral,web,Tahlia Street,There is a pothole near Riyadh for 6 days,validation,True
FB-010570,2028-08-14T03:00,CG-00969,en,NA,lighting,positive,mobile,Jeddah,The walkway lights are not working at Riyadh — very frustrating 😡,test,True
FB-010571,2028-08-14T06:00,CG-00970,ar,Gulf,waste,negative,call_centre,الرياض,نحتاج حاوية إضافية في طريق الملك فهد,train,True
FB-010572,2028-08-14T09:00,CG-00971,ar,Gulf,water,negative,chat,جدة,ضغط المياه منخفض جداً في شارع التحلية  ,train,True
FB-010573,2028-08-14T12:00,CG-00972,ar,Gulf,billing,negative,web,طريق الملك فهد,دفعت الفاتورة لكن الحالة ما زالت غير مسددة,train,True
FB-010574,2028-08-14T15:00,CG-00973,en,NA,digital_services,neutral,mobile,Al Olaya,The verification code for My Licence never reaches my phone,train,True
FB-010575,2028-08-14T18:00,CG-00974,en,NA,licensing,positive,call_centre,Dammam,My Maintenance Appointments licence request has been under review for 12 days,train,True
FB-010576,2028-08-14T21:00,CG-00975,ar,Gulf,parks,negative,chat,الدمام,ألعاب الأطفال في حديقة طريق الملك فهد تحتاج صيانة,train,True
FB-010577,2028-08-15T00:00,CG-00976,ar,MSA,roads,negative,web,الدمام,الأسفلت متضرر قرب حي العليا والقيادة أصبحت خطرة,train,True
FB-010578,2028-08-15T03:00,CG-00977,ar,MSA,lighting,negative,mobile,جدة,إنارة الممر لا تعمل عند حي النرجس,validation,True
FB-010579,2028-08-15T06:00,CG-00978,en,NA,waste,neutral,call_centre,Al Yasmin,The waste bin at Dammam has not been emptied for 16 days <NATIONAL_ID>,validation,True
FB-010580,2028-08-15T09:00,CG-00979,en,NA,water,positive,chat,Al Olaya,There is a water leak at Al Yasmin; reference BYN-2026-010579,test,True
FB-010581,2028-08-15T12:00,CG-00980,ar,Gulf,billing,negative,web,طريق الملك فهد,تم احتساب رسوم غير صحيحة على الفاتورة رقم BYN-2025-010580,train,True
FB-010582,2028-08-15T15:00,CG-00981,ar,Gulf,digital_services,negative,mobile,شارع التحلية,تطبيق خدمات المياه يتوقف عند تسجيل الدخول,train,True
FB-010583,2028-08-15T18:00,CG-00982,ar,Gulf,licensing,negative,call_centre,الدمام,لم تتغير حالة الطلب رقم BYN-2025-010582 😡 <PHONE>,train,True
FB-010584,2028-08-15T21:00,CG-00983,en,NA,parks,neutral,chat,Al Narjis,IRRIGATION IS NOT WORKING IN AL YASMIN PARK,train,True
FB-010585,2028-08-16T00:00,CG-00984,en,NA,roads,positive,web,Al Yasmin,There is a pothole near Al Yasmin for 1 days,train,True
FB-010586,2028-08-16T03:00,CG-00985,ar,Gulf,lighting,negative,mobile,حي الياسمين,لووووسمحت الشارع مظلم قرب حي العليا ونحتاج إصلاح الإنارة,train,True
FB-010587,2028-08-16T06:00,CG-00986,ar,MSA,waste,negative,call_centre,الرياض,الحاوية ممتلئة في الرياض ولم تُفرغ منذ 3 أيام,train,True
FB-010588,2028-08-16T09:00,CG-00987,ar,MSA,water,negative,chat,حي العليا,انقطاع المياه مستمر في حي النرجس منذ الصباح,validation,True
FB-010589,2028-08-16T12:00,CG-00988,en,NA,billing,neutral,web,Al Yasmin,The fees for My Licence are unclear,validation,True
FB-010590,2028-08-16T15:00,CG-00989,en,NA,digital_services,positive,mobile,Jeddah,The verification code for Water Services never reaches my phone,test,True
FB-010591,2028-08-16T18:00,CG-00990,ar,Gulf,licensing,negative,call_centre,حي النرجس,لم تتغير حالة الطلب رقم BYN-2025-010590,train,True
FB-010592,2028-08-16T21:00,CG-00991,ar,Gulf,parks,negative,chat,الدمام,الري متوقف في حديقة حي العليا,train,True
FB-010593,2028-08-17T00:00,CG-00992,ar,Gulf,roads,negative,web,حي الياسمين,الأسفلت متضرر قرب الدمام والقيادة أصبحت خطرة,train,True
FB-010594,2028-08-17T03:00,CG-00993,en,NA,lighting,neutral,mobile,Al Narjis,The street is dark near Jeddah and the lighting needs repair,train,True
FB-010595,2028-08-17T06:00,CG-00994,en,NA,waste,positive,call_centre,Tahlia Street,The waste bin at Al Narjis has not been emptied for 11 days,train,True
FB-010596,2028-08-17T09:00,CG-00995,ar,Gulf,water,negative,chat,شارع التحلية,ضغط المياه منخفض جداً في طريق الملك فهد 😡,train,True
FB-010597,2028-08-17T12:00,CG-00996,ar,MSA,billing,negative,web,جدة,تم احتساب رسوم غير صحيحة على الفاتورة رقم BYN-2025-010596,train,True
FB-010598,2028-08-17T15:00,CG-00997,ar,MSA,digital_services,negative,mobile,طريق الملك فهد,لا يصل رمز التحقق إلى هاتفي لخدمة خدمات المياه,validation,True
FB-010599,2028-08-17T18:00,CG-00998,en,NA,licensing,neutral,call_centre,Riyadh,I need clarification on the documents required for Balady,validation,True
FB-010600,2028-08-17T21:00,CG-00999,en,NA,parks,positive,chat,Tahlia Street,The path at Tahlia Street is not wheelchair accessible,test,True
FB-010601,2028-08-18T00:00,CG-01000,ar,Gulf,roads,negative,web,الرياض,الطريق المؤدي إلى طريق الملك فهد يحتاج صيانة عاجلة,train,True
FB-010602,2028-08-18T03:00,CG-01001,ar,Gulf,lighting,negative,mobile,حي العليا,الشارع مظلم قرب حي الياسمين ونحتاج إصلاح الإنارة,train,True
FB-010603,2028-08-18T06:00,CG-01002,ar,Gulf,waste,negative,call_centre,حي العليا,ترأكمت النفايات قرب جدة وتسبب رائحة قوية  ,train,True
FB-010604,2028-08-18T09:00,CG-01003,en,NA,water,neutral,chat,Tahlia Street,There is a water leak at Tahlia Street; reference BYN-2026-010603,train,True
FB-010605,2028-08-18T12:00,CG-01004,en,NA,billing,positive,web,Jeddah,I paid the bill but it still shows as unpaid,train,True
FB-010606,2028-08-18T15:00,CG-01005,ar,Gulf,digital_services,negative,mobile,طريق الملك فهد,تطبيق بلدي يتوقف عند تسجيل الدخول,train,True
FB-010607,2028-08-18T18:00,CG-01006,ar,MSA,licensing,negative,call_centre,طريق الملك فهد,طلب ترخيص رخصتي متوقف عند المراجعة منذ 2 أيام,train,True
FB-010608,2028-08-18T21:00,CG-01007,ar,MSA,parks,negative,chat,حي النرجس,الممر في حديقة الرياض غير مناسب للكراسي المتحركة,validation,True
FB-010609,2028-08-19T00:00,CG-01008,en,NA,roads,neutral,web,Dammam,There is a pothole near Al Yasmin for 4 days — very frustrating 😡,validation,True
FB-010610,2028-08-19T03:00,CG-01009,en,NA,lighting,positive,mobile,Jeddah,The streetlight at Jeddah has been out for two weeks,test,True
FB-010611,2028-08-19T06:00,CG-01010,ar,Gulf,waste,negative,call_centre,جدة,تراكمت النفايات قرب الدمام وتسبب رائحة قوية,train,True
FB-010612,2028-08-19T09:00,CG-01011,ar,Gulf,water,negative,chat,طريق الملك فهد,ضغط المياه منخفض جداً في حي العليا,train,True
FB-010613,2028-08-19T12:00,CG-01012,ar,Gulf,billing,negative,web,حي النرجس,الرسوم في خدمة خدمات المياه غير واضحة,train,True
